Fwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Packet Length Mean,Label,NormPacket_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_IAT_Total,NormFlow_IAT_Mean,NormFwd_IAT_Mean,NormFlow_IAT_Std,NormBwd_IAT_Mean
128.206864,82.608000,285.807315,0.419000,991258,0.110140,807.571429,http,5.383810,1.781068,0.000826,10.000000,0.198788,0.235907,0.000052
0.000000,0.000309,0.335893,0.000371,0,0.000000,5.250000,http,0.035000,0.000000,0.000000,0.000440,0.000176,0.000277,0.000000
95.500000,0.166978,408.704651,333.895000,1001844,500.922000,23875.000000,http,10.000000,1.326700,0.000835,0.237274,10.000000,0.337347,0.238478
114.500000,0.166970,408.707748,0.333883,1001788,500.894000,28625.000000,http,10.000000,1.590651,0.000835,0.237262,0.158406,0.337350,0.238465
95.500000,0.166992,408.713878,333.905000,1001933,0.500966,23875.000000,http,10.000000,1.326700,0.000835,0.237294,10.000000,0.337355,0.000238
114.500000,167.008000,408.677338,0.333960,1002014,501.007000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,0.158442,0.337324,0.238519
114.500000,0.167084,408.773454,0.334106,1002450,501.225000,28625.000000,http,10.000000,1.590651,0.000836,0.237424,0.158512,0.337404,0.238622
103.055001,0.113537,293.420658,0.227041,1362411,0.272482,324.714286,http,2.164762,1.431655,0.001136,0.161334,0.107716,0.242191,0.000130
95.500000,0.167527,408.404650,0.334996,1005134,502.567000,23875.000000,http,10.000000,1.326700,0.000838,0.238054,0.158934,0.337099,0.239261
72.191214,0.369606,956.423624,677.591000,4065631,1.016408,332.076923,http,2.213846,1.002891,0.003389,0.525206,10.000000,0.789437,0.000484
97.740180,0.153134,372.336687,0.284362,1990707,0.398141,302.933333,http,2.019556,1.357821,0.001659,0.217601,0.134912,0.307329,0.000190
114.500000,167.015000,408.241679,333.969000,1002055,0.501027,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,0.336965,0.000239
95.500000,0.167019,408.701417,0.333977,1002087,0.501043,23875.000000,http,10.000000,1.326700,0.000835,0.237332,0.158451,0.337344,0.000239
97.740180,0.112607,294.662380,0.209100,1463850,0.292770,302.933333,http,2.019556,1.357821,0.001220,0.160013,0.099204,0.243216,0.000139
114.500000,0.167014,408.787197,0.333963,1002049,0.501024,28625.000000,http,10.000000,1.590651,0.000835,0.237324,0.158444,0.337415,0.000239
114.500000,166.966000,408.705708,333.882000,1001757,0.500879,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,0.337348,0.000238
95.500000,167.012000,408.754219,0.333965,1002038,501.019000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,0.158445,0.337388,0.238524
95.500000,167.033000,408.701351,0.334013,1002159,0.501080,23875.000000,http,10.000000,1.326700,0.000835,10.000000,0.158468,0.337344,0.000239
97.740180,0.096852,280.685808,0.179840,1259044,0.251809,302.933333,http,2.019556,1.357821,0.001049,0.137625,0.085323,0.231680,0.000120
114.500000,0.167127,408.575030,0.334198,1002729,0.501364,28625.000000,http,10.000000,1.590651,0.000836,0.237486,0.158555,0.337240,0.000239
95.500000,0.166983,408.671999,0.333894,1001865,0.500933,23875.000000,http,10.000000,1.326700,0.000835,0.237280,0.158411,0.337320,0.000238
114.500000,0.167040,408.773326,333.996000,1002192,501.096000,28625.000000,http,10.000000,1.590651,0.000835,0.237362,10.000000,0.337404,0.238561
95.500000,0.166991,408.698529,0.333921,1001898,500.949000,23875.000000,http,10.000000,1.326700,0.000835,0.237292,0.158424,0.337342,0.238491
114.500000,0.166953,408.678840,333.848000,1001688,500.844000,28625.000000,http,10.000000,1.590651,0.000835,0.237238,10.000000,0.337326,0.238441
95.500000,0.166994,408.742289,0.333920,1001931,0.500966,23875.000000,http,10.000000,1.326700,0.000835,0.237297,0.158423,0.337378,0.000238
97.740180,114.785000,298.510714,0.213149,1492168,0.298434,302.933333,http,2.019556,1.357821,0.001244,10.000000,0.101125,0.246392,0.000142
114.500000,0.166974,408.690440,0.333879,1001804,500.902000,28625.000000,http,10.000000,1.590651,0.000835,0.237268,0.158404,0.337335,0.238469
114.500000,0.166979,408.737794,0.333902,1001838,500.919000,28625.000000,http,10.000000,1.590651,0.000835,0.237274,0.158415,0.337374,0.238477
95.500000,166.982000,408.734609,0.333910,1001865,0.500933,23875.000000,http,10.000000,1.326700,0.000835,10.000000,0.158419,0.337372,0.000238
95.500000,0.167146,408.759932,0.334222,1002834,501.417000,23875.000000,http,10.000000,1.326700,0.000836,0.237512,0.158567,0.337393,0.238714
114.500000,0.166947,408.601691,0.333836,1001631,0.500815,28625.000000,http,10.000000,1.590651,0.000835,0.237230,0.158383,0.337262,0.000238
107.586244,7.505456,21191.788624,15.010874,60043609,20.014536,62.700000,http,0.418000,1.494604,0.050045,10.000000,7.121687,10.000000,0.009528
95.500000,0.166976,408.706117,0.333893,1001819,0.500910,23875.000000,http,10.000000,1.326700,0.000835,0.237271,0.158411,0.337348,0.000238
97.740180,0.135875,334.348718,252.315000,1766343,0.353269,302.933333,http,2.019556,1.357821,0.001472,0.193077,10.000000,0.275973,0.000168
114.500000,0.166988,408.706852,333.901000,1001866,500.933000,28625.000000,http,10.000000,1.590651,0.000835,0.237287,10.000000,0.337349,0.238483
114.500000,0.167006,408.722777,333.948000,1001965,0.500982,28625.000000,http,10.000000,1.590651,0.000835,0.237314,10.000000,0.337362,0.000239
114.500000,0.167035,408.788430,333.993000,1002162,501.081000,28625.000000,http,10.000000,1.590651,0.000835,0.237355,10.000000,0.337416,0.238554
95.500000,0.166946,408.696720,0.333843,1001652,500.826000,23875.000000,http,10.000000,1.326700,0.000835,0.237229,0.158387,0.337340,0.238432
95.500000,0.166993,408.759024,333.925000,1001935,0.500968,23875.000000,http,10.000000,1.326700,0.000835,0.237295,10.000000,0.337392,0.000238
97.740180,117.119000,298.256404,217.469000,1522517,0.304503,303.066667,http,2.020444,1.357821,0.001269,10.000000,10.000000,0.246182,0.000145
114.500000,166.967000,408.717952,333.883000,1001765,0.500883,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,0.337358,0.000238
95.500000,0.166914,408.523711,0.333757,1001457,0.500729,23875.000000,http,10.000000,1.326700,0.000835,0.237183,0.158346,0.337198,0.000238
95.500000,166.971000,408.716000,0.333905,1001797,0.500899,23875.000000,http,10.000000,1.326700,0.000835,10.000000,0.158416,0.337356,0.000238
114.500000,166.965000,408.719910,333.873000,1001754,500.877000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,0.337360,0.238457
95.500000,0.166987,408.737626,0.333914,1001888,500.944000,23875.000000,http,10.000000,1.326700,0.000835,0.237286,0.158420,0.337374,0.238489
114.500000,167.355000,409.623288,334.658000,1004079,0.502039,28625.000000,http,10.000000,1.590651,0.000837,10.000000,10.000000,0.338105,0.000239
95.500000,0.166995,407.368319,333.924000,1001944,500.972000,23875.000000,http,10.000000,1.326700,0.000835,0.237298,10.000000,0.336244,0.238502
114.500000,0.166985,408.696648,0.333909,1001851,0.500926,28625.000000,http,10.000000,1.590651,0.000835,0.237283,0.158418,0.337340,0.000238
95.500000,0.166998,408.741387,0.333932,1001949,0.500974,23875.000000,http,10.000000,1.326700,0.000835,0.237302,0.158429,0.337377,0.000239
74.538581,0.013867,27.180720,41.183000,83153,0.027718,95.000000,http,0.633333,1.035501,0.000069,0.019705,10.000000,0.022435,0.000013
74.538581,0.010836,24.169033,0.032123,64949,0.021650,95.000000,http,0.633333,1.035501,0.000054,0.015397,0.015240,0.019949,0.000010
74.538581,3.201000,6.458190,0.009299,19132,0.006377,95.000000,http,0.633333,1.035501,0.000016,4.548580,0.004412,0.005331,0.000003
74.538581,0.002838,4.300381,8.228000,16978,0.005659,95.000000,http,0.633333,1.035501,0.000014,0.004033,3.903653,0.003550,0.000003
74.538581,0.007719,17.942843,0.022876,46267,0.015422,95.000000,http,0.633333,1.035501,0.000039,0.010969,0.010853,0.014810,0.000007
0.000000,0.000120,0.000000,0.000000,0,0.000000,0.000000,http,0.000000,0.000000,0.000000,0.000171,0.000000,0.000000,0.000000
74.538581,0.005810,9.482947,0.017108,34813,0.011604,95.000000,http,0.633333,1.035501,0.000029,0.008256,0.008117,0.007827,0.000006
74.538581,0.010991,26.609671,32.691000,65893,0.021964,95.000000,http,0.633333,1.035501,0.000055,0.015617,10.000000,0.021964,0.000010
74.538581,0.002787,4.122265,8.042000,16677,5.559000,95.000000,http,0.633333,1.035501,0.000014,0.003961,3.815408,0.003403,0.002647
74.538581,0.014442,22.290664,0.043035,86589,28.863000,95.000000,http,0.633333,1.035501,0.000072,0.020522,0.020418,0.018399,0.013741
74.538581,0.008788,13.790846,0.026056,52686,17.562000,95.000000,http,0.633333,1.035501,0.000044,0.012488,0.012362,0.011383,0.008361
74.538581,0.002571,5.836841,7.415000,15367,0.005122,95.000000,http,0.633333,1.035501,0.000013,0.003654,3.517937,0.004818,0.000002
74.538581,0.009549,23.061890,0.028368,57234,19.078000,95.000000,http,0.633333,1.035501,0.000048,0.013568,0.013459,0.019035,0.009083
74.538581,0.004535,9.999331,0.012576,27139,0.009046,95.000000,http,0.633333,1.035501,0.000023,0.006444,0.005967,0.008254,0.000004
74.538581,0.000895,1.143142,2.315000,5326,0.001775,95.000000,http,0.633333,1.035501,0.000004,0.001272,1.098317,0.000944,0.000001
74.538581,0.002162,3.523656,0.006197,12922,0.004307,95.000000,http,0.633333,1.035501,0.000011,0.003073,0.002940,0.002908,0.000002
74.538581,3.573000,8.372223,0.010406,21365,0.007122,95.000000,http,0.633333,1.035501,0.000018,5.077187,0.004937,0.006910,0.000003
74.538581,0.005234,12.467285,0.015395,31364,0.010455,95.000000,http,0.633333,1.035501,0.000026,0.007438,0.007304,0.010291,0.000005
74.538581,0.002750,4.747263,7.896000,16438,0.005479,95.000000,http,0.633333,1.035501,0.000014,0.003908,3.746140,0.003918,0.000003
74.538581,11.303000,27.370679,0.033636,67759,0.022586,95.000000,http,0.633333,1.035501,0.000056,10.000000,0.015958,0.022592,0.000011
74.538581,0.007521,18.100082,22.276000,45078,15.026000,95.000000,http,0.633333,1.035501,0.000038,0.010688,10.000000,0.014940,0.007154
74.538581,0.002899,6.661472,0.008366,17321,0.005774,95.000000,http,0.633333,1.035501,0.000014,0.004119,0.003969,0.005498,0.000003
74.538581,0.007940,14.833149,0.023466,47592,15.864000,95.000000,http,0.633333,1.035501,0.000040,0.011283,0.011133,0.012243,0.007553
74.538581,0.008245,19.441772,0.024174,49427,0.016476,95.000000,http,0.633333,1.035501,0.000041,0.011717,0.011469,0.016047,0.000008
74.538581,0.008782,13.376942,0.026021,52646,0.017549,95.000000,http,0.633333,1.035501,0.000044,0.012479,0.012346,0.011041,0.000008
121.857841,3.937000,8.266241,0.011517,23556,7.852000,105.250000,http,0.701667,1.692867,0.000020,5.594427,0.005464,0.006823,0.003738
0.000000,0.000019,0.013892,0.026000,0,0.000000,5.000000,http,0.033333,0.000000,0.000000,0.000028,0.012335,0.000011,0.000000
74.538581,0.009663,18.339879,28.709000,57924,19.308000,95.000000,http,0.633333,1.035501,0.000048,0.013731,10.000000,0.015138,0.009192
74.538581,0.002736,4.760294,7.925000,16361,0.005454,95.000000,http,0.633333,1.035501,0.000014,0.003887,3.759899,0.003929,0.000003
74.538581,0.020760,50.512908,61.975000,124506,41.502000,95.000000,http,0.633333,1.035501,0.000104,0.029499,10.000000,0.041694,0.019758
74.538581,6.642000,11.767524,0.019593,39798,13.266000,95.000000,http,0.633333,1.035501,0.000033,9.438197,0.009295,0.009713,0.006316
74.538581,0.005337,11.313031,0.015720,31977,10.659000,95.000000,http,0.633333,1.035501,0.000027,0.007583,0.007458,0.009338,0.005075
74.538581,0.017893,41.075894,53.344000,107298,35.766000,95.000000,http,0.633333,1.035501,0.000089,0.025425,10.000000,0.033904,0.017027
74.538581,0.008993,21.623628,0.026670,53908,0.017969,95.000000,http,0.633333,1.035501,0.000045,0.012778,0.012653,0.017848,0.000009
74.538581,0.006768,16.105455,0.019968,40573,0.013524,95.000000,http,0.633333,1.035501,0.000034,0.009617,0.009473,0.013294,0.000006
69.923768,0.004477,7.897683,0.009961,31309,0.007827,41.888889,http,0.279259,0.971391,0.000026,0.006362,0.004726,0.006519,0.000004
74.538581,0.002457,4.170411,0.007091,14702,0.004901,95.000000,http,0.633333,1.035501,0.000012,0.003491,0.003364,0.003442,0.000002
74.538581,0.003027,4.667035,0.008776,18110,0.006037,95.000000,http,0.633333,1.035501,0.000015,0.004301,0.004164,0.003852,0.000003
74.538581,0.000465,0.739889,0.001115,2724,0.908000,95.000000,http,0.633333,1.035501,0.000002,0.000660,0.000529,0.000611,0.000432
74.538581,0.000921,1.936128,2.478000,5483,0.001828,95.000000,http,0.633333,1.035501,0.000005,0.001308,1.175650,0.001598,0.000001
74.538581,0.004854,7.601598,0.014153,29070,0.009690,95.000000,http,0.633333,1.035501,0.000024,0.006897,0.006714,0.006274,0.000005
74.538581,0.006343,9.557200,18.692000,38012,0.012671,95.000000,http,0.633333,1.035501,0.000032,0.009013,8.868142,0.007889,0.000006
74.538581,0.003502,8.070535,0.010118,20987,0.006996,95.000000,http,0.633333,1.035501,0.000017,0.004976,0.004801,0.006661,0.000003
74.538581,2.692000,4.160572,0.007715,16093,0.005364,95.000000,http,0.633333,1.035501,0.000013,3.825298,0.003660,0.003434,0.000003
74.538581,0.004340,7.109458,0.012748,25998,8.666000,95.000000,http,0.633333,1.035501,0.000022,0.006167,0.006048,0.005868,0.004126
74.538581,0.036840,85.183780,0.110196,220992,73.664000,95.000000,http,0.633333,1.035501,0.000184,0.052349,0.052281,0.070311,0.035070
74.538581,0.017355,42.150979,0.051761,104081,0.034694,95.000000,http,0.633333,1.035501,0.000087,0.024661,0.024557,0.034792,0.000017
74.538581,0.003246,5.327781,0.009267,19430,0.006477,95.000000,http,0.633333,1.035501,0.000016,0.004613,0.004397,0.004398,0.000003
74.538581,0.006159,9.755301,0.018206,36908,0.012303,95.000000,http,0.633333,1.035501,0.000031,0.008752,0.008638,0.008052,0.000006
131.058511,0.823000,1.469256,0.002158,4896,1.632000,106125.000000,http,10.000000,1.820684,0.000004,1.169472,0.001024,0.001213,0.000777
74.538581,0.025992,54.191502,0.077552,155908,0.051969,95.000000,http,0.633333,1.035501,0.000130,0.036935,0.036794,0.044730,0.000025
74.538581,0.004370,8.286129,12.818000,26199,8.733000,95.000000,http,0.633333,1.035501,0.000022,0.006210,6.081310,0.006839,0.004158
74.538581,0.002753,4.195809,0.007973,16476,5.492000,95.000000,http,0.633333,1.035501,0.000014,0.003912,0.003782,0.003463,0.002615
74.538581,0.013072,27.048102,0.038842,78385,0.026128,95.000000,http,0.633333,1.035501,0.000065,0.018576,0.018428,0.022326,0.000012
74.538581,0.004744,7.646751,13.798000,28421,0.009474,95.000000,http,0.633333,1.035501,0.000024,0.006740,6.546257,0.006312,0.000005
74.538581,0.005426,12.967242,0.015995,32503,0.010834,95.000000,http,0.633333,1.035501,0.000027,0.007710,0.007589,0.010703,0.000005
74.538581,0.005348,12.669485,0.015756,32022,10.674000,95.000000,http,0.633333,1.035501,0.000027,0.007600,0.007475,0.010457,0.005082
74.538581,40.978000,99.969256,122.633000,245828,0.081943,95.000000,http,0.633333,1.035501,0.000205,10.000000,10.000000,0.082515,0.000039
74.538581,2.228000,4.048265,0.006271,13307,0.004436,95.000000,http,0.633333,1.035501,0.000011,3.165960,0.002975,0.003341,0.000002
74.538581,0.009559,18.341516,28.321000,57293,0.019098,95.000000,http,0.633333,1.035501,0.000048,0.013583,10.000000,0.015139,0.000009
125.285008,0.000690,1.167729,0.001756,4101,1.367000,104875.000000,http,10.000000,1.740478,0.000003,0.000981,0.000833,0.000964,0.000651
74.538581,0.001272,2.734279,0.003502,7586,0.002529,95.000000,http,0.633333,1.035501,0.000006,0.001807,0.001662,0.002257,0.000001
687.198325,0.004863,6.882804,0.009429,17254712,0.010032,1246.069218,http,8.307128,9.546659,0.014381,0.006910,0.004474,0.005681,0.000005
0.000000,0.003999,0.509824,7.997000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.005682,3.794058,0.000421,0.000000
0.000000,5.934000,0.041012,11.868000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,8.432138,5.630597,0.000034,0.000000
0.000000,0.003460,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,0.004917,0.000000,0.000000,0.000000
0.000000,6.241000,0.000000,6.241000,0,0.000000,6.000000,http,0.040000,0.000000,0.000000,8.868381,2.960950,0.000000,0.000000
0.000000,4.917000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,6.986994,0.000000,0.000000,0.000000
0.000000,0.005953,0.683772,11.907000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.008460,5.649100,0.000564,0.000000
0.000000,1.179000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,1.675344,0.000000,0.000000,0.000000
0.000000,0.091000,0.000000,0.091000,0,0.000000,6.000000,http,0.040000,0.000000,0.000000,0.129310,0.043174,0.000000,0.000000
0.000000,5.402000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,7.676173,0.000000,0.000000,0.000000
0.000000,6.066000,1.561292,12.132000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,8.619708,5.755848,0.001289,0.000000
0.000000,3.872000,0.985707,7.744000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,5.502062,3.674026,0.000814,0.000000
0.000000,5.942000,0.134350,11.884000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,8.443506,5.638188,0.000111,0.000000
0.000000,0.003981,0.310420,7.963000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.005658,3.777927,0.000256,0.000000
0.000000,2.678000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,3.805404,0.000000,0.000000,0.000000
0.000000,0.125000,0.000000,0.125000,0,0.000000,6.000000,http,0.040000,0.000000,0.000000,0.177623,0.059304,0.000000,0.000000
0.000000,0.005399,7.167941,10.467000,0,0.000000,2173.500000,http,10.000000,0.000000,0.000000,0.007671,4.965913,0.005916,0.000000
0.000000,3.905000,0.000000,3.905000,0,0.000000,6.000000,http,0.040000,0.000000,0.000000,5.548955,1.852669,0.000000,0.000000
0.000000,5.969000,0.033941,11.938000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,8.481873,5.663807,0.000028,0.000000
0.000000,4.121000,0.486489,8.242000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,5.855888,3.910295,0.000402,0.000000
74.538581,0.679000,1.225622,1.637000,4023,1.341000,95.000000,http,0.633333,1.035501,0.000003,0.964850,0.776650,0.001012,0.000638
0.000000,2.656000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,3.774142,0.000000,0.000000,0.000000
0.000000,0.922000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,1.310150,0.000000,0.000000,0.000000
0.000000,3.881000,0.000000,3.881000,0,0.000000,6.000000,http,0.040000,0.000000,0.000000,5.514851,1.841283,0.000000,0.000000
0.000000,0.001948,2.358201,3.897000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.002769,1.848874,0.001946,0.000000
0.000000,2.628000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,3.734354,0.000000,0.000000,0.000000
0.000000,1.137000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,1.615662,0.000000,0.000000,0.000000
0.000000,3.888000,0.000000,3.888000,0,0.000000,6.000000,http,0.040000,0.000000,0.000000,5.524798,1.844604,0.000000,0.000000
0.000000,0.009000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,0.012789,0.000000,0.000000,0.000000
0.000000,0.002380,1.427649,4.759000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.003381,2.257837,0.001178,0.000000
0.000000,0.001360,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,0.001933,0.000000,0.000000,0.000000
0.000000,0.003678,0.094045,7.357000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.005227,3.490420,0.000078,0.000000
0.000000,1.373000,0.000000,1.373000,0,0.000000,6.000000,http,0.040000,0.000000,0.000000,1.951015,0.651400,0.000000,0.000000
0.000000,2.249000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,3.195800,0.000000,0.000000,0.000000
0.000000,1.921000,0.000000,0.000000,0,0.000000,1932.666667,http,10.000000,0.000000,0.000000,2.729716,0.000000,0.000000,0.000000
0.000000,0.044000,0.000000,0.044000,0,0.000000,6.000000,http,0.040000,0.000000,0.000000,0.062523,0.020875,0.000000,0.000000
0.000000,0.004171,0.386787,8.343000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.005928,3.958213,0.000319,0.000000
0.000000,3.765000,1.319461,0.007530,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,5.350017,0.003572,0.001089,0.000000
0.000000,0.007928,0.492853,15.855000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.011265,7.522170,0.000407,0.000000
0.000000,0.005940,0.917825,0.011880,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.008441,0.005636,0.000758,0.000000
0.000000,0.005946,0.596091,11.891000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.008448,5.641509,0.000492,0.000000
0.000000,0.005936,2.134755,11.873000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.008436,5.632969,0.001762,0.000000
187.085542,9.653000,15.046659,0.028629,57875,0.019292,119375.000000,http,10.000000,2.599020,0.000048,10.000000,0.013583,0.012420,0.000009
0.000000,0.000409,0.659361,0.613000,0,0.000000,4.800000,http,0.032000,0.000000,0.000000,0.000581,0.290829,0.000544,0.000000
74.538581,0.006189,10.487041,18.246000,37073,0.012358,95.000000,http,0.633333,1.035501,0.000031,0.008795,8.656544,0.008656,0.000006
278.876317,0.001538,2.244337,0.004370,9186,3.062000,139.250000,http,0.928333,3.874190,0.000008,0.002186,0.002073,0.001852,0.001458
0.000000,0.036687,38.147704,73.375000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.052132,10.000000,0.031487,0.000000
0.000000,0.004109,4.582759,8.217000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.005838,3.898434,0.003783,0.000000
0.000000,0.004892,9.756501,6.523000,0,0.000000,5.000000,http,0.033333,0.000000,0.000000,0.006952,3.094741,0.008053,0.000000
0.000000,0.005807,0.371231,11.613000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.008251,5.509616,0.000306,0.000000
0.000000,5.925000,0.982878,0.011850,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,8.419349,0.005622,0.000811,0.000000
0.000000,0.010076,7.184912,20.153000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.014319,9.561292,0.005930,0.000000
0.000000,0.004091,5.427045,8.183000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.005814,3.882303,0.004480,0.000000
0.000000,0.005628,3.093592,11.255000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.007997,5.339768,0.002553,0.000000
0.000000,7.626000,0.074953,15.252000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,10.000000,7.236085,0.000062,0.000000
0.000000,5.959000,2.904795,11.918000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,8.467663,5.654318,0.002398,0.000000
180.158264,0.011680,18.670879,34.763000,70030,0.023343,117875.000000,http,10.000000,2.502785,0.000058,0.016596,10.000000,0.015411,0.000011
0.000000,0.010435,1.759989,20.871000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.014829,9.901937,0.001453,0.000000
0.000000,5.445000,1.405728,0.010890,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,7.737275,0.005167,0.001160,0.000000
0.000000,0.008000,4.337393,0.016000,0,0.000000,728.500000,http,4.856667,0.000000,0.000000,0.011368,0.007591,0.003580,0.000000
0.000000,0.001689,2.880712,2.533000,0,0.000000,4.800000,http,0.032000,0.000000,0.000000,0.002400,1.201744,0.002378,0.000000
224.031992,0.006822,11.056813,20.084000,40877,0.013626,127375.000000,http,10.000000,3.112285,0.000034,0.009695,9.528556,0.009126,0.000006
74.538581,0.003105,7.176062,0.008927,18568,0.006189,95.000000,http,0.633333,1.035501,0.000015,0.004412,0.004236,0.005923,0.000003
0.000000,0.000021,0.012662,0.031000,0,0.000000,4.800000,http,0.032000,0.000000,0.000000,0.000029,0.014707,0.000010,0.000000
3.464102,0.012036,23.941677,24.023000,48092,48.092000,2.000000,http,0.013333,0.048124,0.000040,0.017102,10.000000,0.019762,0.022896
74.538581,0.013065,26.200833,38.883000,78336,26.112000,95.000000,http,0.633333,1.035501,0.000065,0.018564,10.000000,0.021626,0.012431
74.538581,0.003822,5.607909,0.011041,22901,0.007634,95.000000,http,0.633333,1.035501,0.000019,0.005431,0.005238,0.004629,0.000004
253.474522,0.039585,91.755867,0.118454,237467,0.079156,133.750000,http,0.891667,3.521305,0.000198,0.056249,0.056199,0.075736,0.000038
254.051832,0.040442,93.920210,121.103000,242633,0.080878,133875.000000,http,10.000000,3.529325,0.000202,0.057467,10.000000,0.077522,0.000039
74.538581,0.016361,39.736628,0.048813,98112,32.704000,95.000000,http,0.633333,1.035501,0.000082,0.023248,0.023159,0.032799,0.015570
0.000000,0.000031,0.036692,0.046000,0,0.000000,4.800000,http,0.032000,0.000000,0.000000,0.000044,0.021824,0.000030,0.000000
0.000000,0.003440,5.901098,0.005160,0,0.000000,4.800000,http,0.032000,0.000000,0.000000,0.004888,0.002448,0.004871,0.000000
74.538581,0.018560,39.758449,0.055371,111338,0.037113,95.000000,http,0.633333,1.035501,0.000093,0.026374,0.026270,0.032817,0.000018
74.538581,15.047000,29.191823,0.044740,90223,0.030074,95.000000,http,0.633333,1.035501,0.000075,10.000000,0.021226,0.024095,0.000014
54.353779,0.018769,38.716731,0.055967,112583,0.037528,90625.000000,http,10.000000,0.755091,0.000094,0.026671,0.026552,0.031957,0.000018
34.756294,0.003191,7.289263,7.162000,28663,0.007166,29.000000,http,0.193333,0.482839,0.000024,0.004535,3.397905,0.006017,0.000003
0.000000,0.023000,0.013000,0.000035,0,0.000000,4.800000,http,0.032000,0.000000,0.000000,0.032683,0.000016,0.000011,0.000000
74.538581,0.008443,12.901136,0.025036,50613,16.871000,95.000000,http,0.633333,1.035501,0.000042,0.011998,0.011878,0.010649,0.008032
74.538581,0.020480,31.642446,61.039000,122827,0.040942,95.000000,http,0.633333,1.035501,0.000102,0.029101,10.000000,0.026118,0.000019
74.538581,23.736000,57.779302,0.070931,142354,0.047451,95.000000,http,0.633333,1.035501,0.000119,10.000000,0.033652,0.047691,0.000023
74.538581,0.015550,37.780107,0.046382,93248,0.031083,95.000000,http,0.633333,1.035501,0.000078,0.022096,0.022005,0.031184,0.000015
74.538581,0.027376,66.681805,0.081835,164211,54.737000,95.000000,http,0.633333,1.035501,0.000137,0.038901,0.038826,0.055040,0.026059
74.538581,0.035105,56.296166,104.882000,210581,0.070194,95.000000,http,0.633333,1.035501,0.000176,0.049884,10.000000,0.046467,0.000033
74.538581,0.005888,10.086446,17.337000,35281,0.011760,95.000000,http,0.633333,1.035501,0.000029,0.008367,8.225283,0.008325,0.000006
74.538581,0.005027,7.982436,14.806000,30115,0.010038,95.000000,http,0.633333,1.035501,0.000025,0.007144,7.024487,0.006589,0.000005
