Fwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Packet Length Mean,Label
0.000000,1.875000,0.000000,0.000000,0,0.000000,1932.666667,http
0.000000,3.006000,0.288500,6.012000,0,0.000000,728.500000,http
0.000000,5.367000,0.000000,5.367000,0,0.000000,6.000000,http
0.000000,6.793000,0.197990,13.586000,0,0.000000,728.500000,http
0.000000,0.007074,2.157383,14.149000,0,0.000000,728.500000,http
0.000000,0.008419,1.998991,16.837000,0,0.000000,728.500000,http
0.000000,0.010045,1.262635,30.134000,10431,10.431000,1162.000000,http
0.000000,0.411000,0.000000,0.411000,0,0.000000,6.000000,http
0.000000,2.241000,2.081722,4.482000,0,0.000000,728.500000,http
0.000000,0.008006,0.672459,16.011000,0,0.000000,728.500000,http
0.000000,0.003904,4.656298,7.807000,0,0.000000,728.500000,http
0.000000,5.819000,0.045255,11.638000,0,0.000000,728.500000,http
0.000000,8.064000,2.513058,16.128000,0,0.000000,728.500000,http
0.000000,0.005944,1.163191,11.889000,0,0.000000,728.500000,http
0.000000,0.007567,7.244530,22.702000,15684,15.684000,1162.000000,http
0.000000,8.129000,0.000000,8.129000,0,0.000000,6.000000,http
0.000000,5.693000,3.886259,11.386000,0,0.000000,728.500000,http
0.000000,0.006700,3.129655,0.013400,0,0.000000,728.500000,http
0.000000,6.283000,0.595384,12.566000,0,0.000000,728.500000,http
0.000000,5.537000,2.422548,11.074000,0,0.000000,728.500000,http
0.000000,8.061000,1.197839,16.122000,0,0.000000,728.500000,http
0.000000,0.008090,0.059397,0.016180,0,0.000000,728.500000,http
0.000000,8.073000,0.970151,16.146000,0,0.000000,728.500000,http
45.709226,0.003744,8.886391,0.010970,22427,0.007476,88.750000,http
570.772597,3.575091,14384.180625,8.682364,60773246,6.752583,300.052632,http
0.000000,0.024000,0.019799,0.048000,0,0.000000,4.500000,http
0.000000,0.000440,0.568514,0.842000,0,0.000000,0.000000,http
0.000000,203.167000,0.000000,203.167000,0,0.000000,0.000000,http
0.000000,1.716000,2.373050,3.432000,0,0.000000,4.500000,http
0.000000,0.029000,0.019799,0.043000,0,0.000000,4.500000,http
0.000000,0.000905,1.238144,1.811000,0,0.000000,0.000000,http
0.000000,0.000029,0.007778,0.057000,0,0.000000,4.500000,http
0.000000,0.000030,0.019092,0.044000,0,0.000000,4.500000,http
0.000000,0.000022,0.013435,0.045000,0,0.000000,4.500000,http
0.000000,0.000025,0.002121,0.024000,0,0.000000,4.500000,http
0.000000,0.000601,0.812466,1.175000,0,0.000000,0.000000,http
0.000000,0.000081,0.078489,0.136000,0,0.000000,4.500000,http
0.000000,0.000030,0.015556,0.000060,0,0.000000,4.500000,http
0.000000,0.000345,0.458912,0.000670,0,0.000000,4.500000,http
126.742090,0.250999,1126.498953,0.508065,167095419,0.494365,133.665179,http
0.000000,0.015000,0.014142,0.000030,0,0.000000,4.500000,http
0.000000,0.000035,0.023335,0.051000,0,0.000000,4.500000,http
0.000000,0.035000,0.021213,0.000050,0,0.000000,4.500000,http
0.000000,0.000039,0.012021,0.047000,0,0.000000,4.500000,http
0.000000,5.128000,7.209661,10.256000,0,0.000000,0.000000,http
0.000000,0.025000,0.007071,0.000050,0,0.000000,4.500000,http
710.002568,0.013895,37.382368,0.022950,168670979,0.035198,1225.518025,http
0.000000,0.022000,0.009899,0.044000,0,0.000000,4.500000,http
0.000000,0.000040,0.011314,0.000080,0,0.000000,4.500000,http
0.000000,0.023000,0.014142,0.046000,0,0.000000,4.500000,http
0.000000,0.187000,0.216375,0.374000,0,0.000000,4.500000,http
0.000000,0.000025,0.013435,0.049000,0,0.000000,4.500000,http
213.401548,0.964805,5371.598295,1.989910,31822425,1.988902,64.628571,http
0.000000,0.000082,0.064347,0.165000,0,0.000000,4.500000,http
0.000000,0.000882,1.194303,1.765000,0,0.000000,4.500000,http
0.000000,7.989000,11.254312,15.978000,0,0.000000,4.500000,http
0.000000,4.554000,6.410630,9.108000,0,0.000000,4.500000,http
0.000000,0.000019,0.012021,0.028000,0,0.000000,4.500000,http
49.420032,0.702735,2776.069631,1.405470,70273472,1.434152,38.460784,http
172.532606,10.931290,24112.639511,24.048839,120188712,24.037742,148.153846,http
0.000000,0.017000,0.009899,0.034000,0,0.000000,4.500000,http
0.000000,0.001710,2.363858,3.421000,0,0.000000,4.500000,http
0.000000,0.294000,0.239251,0.441000,0,0.000000,4.800000,http
0.000000,0.002743,3.826155,5.485000,0,0.000000,4.500000,http
92.500000,0.004584,8.838260,0.009168,25404,12.702000,45.000000,http
10.486679,0.005578,140.536829,0.010887,18503087,0.011429,1265.537004,http
0.000000,0.000029,0.023335,0.046000,0,0.000000,4.500000,http
0.000000,0.000064,0.050205,0.129000,0,0.000000,4.500000,http
0.000000,61.445000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,1.781000,2.481945,3.536000,0,0.000000,0.000000,http
1.664101,4.051367,4997.538284,8440.345000,101284110,8.440342,32.074074,http
0.000000,0.000033,0.026163,0.051000,0,0.000000,4.500000,http
0.000000,0.415000,0.555786,0.808000,0,0.000000,0.000000,http
55.269039,1.277047,4100.369221,2.809503,13851567,2.770313,26.307692,http
0.000000,1.272000,1.735240,2.544000,0,0.000000,4.500000,http
0.000000,0.448000,0.686836,0.672000,0,0.000000,4.800000,http
597.784306,5.950461,21551.541772,9.917436,119005658,17.000808,300.954545,http
0.000000,0.000027,0.019092,0.053000,0,0.000000,4.500000,http
0.000000,0.000767,1.057125,1.515000,0,0.000000,4.500000,http
0.000000,0.000511,0.696500,1.004000,0,0.000000,0.000000,http
75.718956,1.058813,7624.960028,2.117626,76234534,2.178130,76.986486,http
0.000000,0.073000,0.059397,0.146000,0,0.000000,4.500000,http
42.124815,7.964557,12767.452277,19.342496,135363105,15040.345000,36.421053,http
93.280223,0.012385,26.003467,0.034059,83993,0.013999,376.461538,http
0.000000,0.000036,0.027577,0.056000,0,0.000000,4.500000,http
0.000000,0.000030,0.020506,0.045000,0,0.000000,4.500000,http
0.000000,0.417000,0.571342,0.821000,0,0.000000,4.500000,http
0.000000,0.032000,0.026870,0.051000,0,0.000000,4.500000,http
0.000000,44.426000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.029000,0.021213,0.044000,0,0.000000,4.500000,http
0.000000,0.031000,0.025456,0.062000,0,0.000000,4.500000,http
0.000000,0.001341,1.827871,2.634000,0,0.000000,0.000000,http
0.000000,0.024000,0.015556,0.035000,0,0.000000,4.500000,http
0.000000,0.000027,0.021920,0.053000,0,0.000000,4.500000,http
0.000000,0.027000,0.021213,0.054000,0,0.000000,4.500000,http
0.000000,0.024000,0.019799,0.048000,0,0.000000,4.500000,http
0.000000,0.024000,0.014142,0.048000,0,0.000000,4.500000,http
0.000000,0.000030,0.020506,0.045000,0,0.000000,4.500000,http
0.000000,0.017476,24.674491,34.923000,0,0.000000,4.500000,http
0.000000,1.297000,1.798880,0.000000,25,0.025000,0.000000,http
135.942390,0.024861,39.017755,0.049722,2058,2.058000,141.500000,http
0.000000,0.000029,0.024749,0.059000,0,0.000000,4.500000,http
0.000000,5.483000,7.701807,10.966000,0,0.000000,4.500000,http
0.000000,0.036000,0.009899,0.043000,0,0.000000,4.500000,http
0.000000,0.837000,1.336891,0.001256,0,0.000000,4.800000,http
0.000000,93.352000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.000030,0.011314,0.038000,0,0.000000,4.500000,http
0.000000,0.000034,0.026163,0.052000,0,0.000000,4.500000,http
0.000000,0.063000,0.070711,0.113000,0,0.000000,4.500000,http
0.000000,0.000016,0.010607,0.031000,0,0.000000,4.500000,http
0.000000,0.000070,0.068589,0.119000,0,0.000000,4.500000,http
0.000000,0.000037,0.033234,0.061000,0,0.000000,4.500000,http
0.000000,7.553000,10.619330,15.062000,0,0.000000,4.500000,http
0.000000,0.000080,0.091217,0.144000,0,0.000000,4.500000,http
35.155046,0.005289,25.555098,0.015991,168877241,0.007904,1778.854306,http
0.000000,1.767000,2.486187,3.534000,0,0.000000,0.000000,http
0.000000,0.022000,0.016971,0.044000,0,0.000000,4.500000,http
0.000000,3.432000,4.829539,6.864000,0,0.000000,4.500000,http
0.000000,1.544000,2.149605,3.088000,0,0.000000,4.500000,http
0.000000,0.006109,8.625996,12.217000,0,0.000000,0.000000,http
0.000000,0.029000,0.026870,0.058000,0,0.000000,4.500000,http
0.000000,0.005572,7.836864,11.113000,0,0.000000,0.000000,http
0.000000,0.018000,0.018385,0.031000,0,0.000000,4.500000,http
0.000000,0.000019,0.010607,0.027000,0,0.000000,4.500000,http
90.886009,0.015369,17.516065,0.027664,126063,42.021000,63.818182,http
0.000000,0.000029,0.017678,0.057000,0,0.000000,4.500000,http
0.000000,0.001143,1.561999,2.247000,0,0.000000,0.000000,http
0.000000,0.000037,0.027577,0.075000,0,0.000000,4.500000,http
53.956349,0.094061,763.803233,0.192690,154699464,0.183947,826.038251,http
0.000000,0.000082,0.094045,0.148000,0,0.000000,4.500000,http
0.000000,0.001945,2.697612,3.853000,0,0.000000,0.000000,http
0.000000,211.574000,0.000000,211.574000,0,0.000000,0.000000,http
0.000000,0.304000,0.388909,0.579000,0,0.000000,4.500000,http
0.274865,0.013875,37.324483,0.035521,168902822,0.022772,1254.881478,http
0.000000,0.002130,2.933079,4.204000,0,0.000000,0.000000,http
0.000000,0.026000,0.019799,0.052000,0,0.000000,4.500000,http
0.000000,0.027000,0.011314,0.054000,0,0.000000,4.500000,http
0.000000,0.022000,0.012728,0.044000,0,0.000000,4.500000,http
0.000000,0.000018,0.013435,0.037000,0,0.000000,4.500000,http
0.000000,0.000033,0.014849,0.043000,0,0.000000,0.000000,http
0.000000,9.673000,13.613220,19.346000,0,0.000000,0.000000,http
0.000000,0.000020,0.011314,0.028000,0,0.000000,4.500000,http
0.244024,0.012126,33.061235,0.031061,168633482,0.019884,1267.301667,http
0.000000,0.031000,0.025456,0.049000,0,0.000000,4.500000,http
0.000000,0.031000,0.022627,0.047000,0,0.000000,4.500000,http
0.000000,3.019000,4.228499,6.038000,0,0.000000,4.500000,http
0.000000,61.455000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.000052,0.036116,0.000078,0,0.000000,4.800000,http
0.000000,0.000021,0.014849,0.041000,0,0.000000,4.500000,http
0.000000,0.035000,0.016971,0.047000,0,0.000000,4.500000,http
0.000000,0.000400,0.531744,0.776000,0,0.000000,0.000000,http
56.593286,815.883000,2684.824452,1.958119,9754523,1.625754,255.428571,http
23.762716,10.304795,33978.279308,22.648377,113319788,22.663958,16.615385,http
0.000000,0.000030,0.022627,0.046000,0,0.000000,4.500000,http
0.000000,0.026000,0.018385,0.039000,0,0.000000,4.500000,http
0.000000,0.034000,0.018385,0.047000,0,0.000000,4.500000,http
0.000000,1.313000,1.790394,2.626000,0,0.000000,4.500000,http
0.000000,0.005266,7.404115,10.531000,0,0.000000,4.500000,http
0.000000,0.098000,0.115966,0.000180,0,0.000000,4.500000,http
0.000000,1.125000,1.542907,2.216000,0,0.000000,0.000000,http
0.000000,0.034065,48.130637,68.098000,0,0.000000,4.500000,http
0.000000,0.029000,0.021213,0.044000,0,0.000000,4.500000,http
0.000000,0.000309,0.409415,0.599000,0,0.000000,0.000000,http
0.000000,0.000025,0.014849,0.049000,0,0.000000,4.500000,http
108.000000,12.853000,21.798343,25.706000,73874,36.937000,59.500000,http
0.000000,0.000020,0.015556,0.000040,0,0.000000,4.500000,http
0.000000,0.007480,10.528113,14.959000,0,0.000000,0.000000,http
0.000000,0.024000,0.007071,0.048000,0,0.000000,4.500000,http
0.000000,0.000031,0.017678,0.044000,0,0.000000,0.000000,http
930.022786,4.472057,21403.744323,6.050430,102852902,20.570580,808.720000,http
0.000000,0.000058,0.058690,0.099000,0,0.000000,4.500000,http
0.000000,0.000030,0.022627,0.046000,0,0.000000,4.500000,http
654.911877,7.508010,29018.025545,12.513350,112613397,22.522679,355.176471,http
0.000000,0.064000,0.067882,0.112000,0,0.000000,4.500000,http
0.000000,0.001159,1.594526,2.287000,0,0.000000,4.500000,http
0.000000,0.000427,0.549422,0.816000,0,0.000000,0.000000,http
0.000000,21.384000,19.970346,0.032059,0,0.000000,0.000000,http
59.822121,0.526544,1732.789507,1.053088,84247021,1.066418,35.604938,http
0.000000,0.000063,0.033234,0.127000,0,0.000000,4.500000,http
0.000000,1.278000,1.736654,2.556000,0,0.000000,4.500000,http
0.255406,0.015205,39.929717,0.038329,168902912,0.025206,1233.738277,http
0.254548,0.011902,34.354746,0.030455,168902960,0.019540,1264.526739,http
0.000000,0.000767,1.047225,1.508000,0,0.000000,0.000000,http
0.000000,0.000035,0.021920,0.071000,0,0.000000,4.500000,http
0.000000,0.000041,0.040305,0.000070,0,0.000000,4.500000,http
0.000000,0.000023,0.017678,0.047000,0,0.000000,4.500000,http
0.000000,0.026000,0.036770,0.052000,0,0.000000,4.500000,http
124.009216,11.803423,22663.834004,21920.643000,153408367,30.681673,124.000000,http
0.000000,0.034000,0.025456,0.052000,0,0.000000,4.500000,http
0.000000,0.000031,0.024749,0.063000,0,0.000000,4.500000,http
0.000000,0.000031,0.023335,0.048000,0,0.000000,4.500000,http
0.000000,0.019000,0.008485,0.025000,0,0.000000,4.500000,http
63.002645,0.006422,12.766844,12.836000,25638,25.638000,19.666667,http
0.000000,0.009251,13.028442,18.464000,0,0.000000,0.000000,http
0.000000,0.000021,0.010607,0.028000,0,0.000000,4.500000,http
0.000000,0.796000,1.081873,1.592000,0,0.000000,4.500000,http
0.000000,91.888000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.000034,0.028991,0.054000,0,0.000000,4.500000,http
0.000000,0.007468,10.523870,14.935000,0,0.000000,0.000000,http
0.000000,208.944000,0.000000,208.944000,0,0.000000,0.000000,http
41.156299,5.468329,11215.244470,11.930900,131221035,10.935086,39.807692,http
0.000000,0.019000,0.021213,0.038000,0,0.000000,4.500000,http
0.000000,134.203000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,1.105000,1.534422,0.002210,0,0.000000,0.000000,http
0.000000,0.021000,0.014142,0.031000,0,0.000000,4.500000,http
0.000000,156.268000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.848000,1.161069,1.669000,0,0.000000,0.000000,http
0.000000,0.020674,29.207046,41.347000,0,0.000000,4.500000,http
0.000000,0.033000,0.022627,0.049000,0,0.000000,4.500000,http
0.000000,0.000041,0.030406,0.062000,0,0.000000,4.500000,http
0.000000,0.035000,0.026870,0.054000,0,0.000000,4.500000,http
0.000000,0.000030,0.019092,0.044000,0,0.000000,4.500000,http
0.000000,940.688000,0.000000,940.688000,0,0.000000,0.000000,http
148.411909,285.206000,702.173792,0.690499,12837211,0.493739,192.041667,http
0.000000,0.072000,0.065054,0.118000,0,0.000000,4.500000,http
0.000000,0.042000,0.035355,0.067000,0,0.000000,4.500000,http
0.000000,0.076000,0.088696,0.114000,0,0.000000,4.800000,http
0.000000,0.032000,0.026870,0.064000,0,0.000000,4.500000,http
0.000000,6.014000,8.481039,12.028000,0,0.000000,4.500000,http
0.000000,0.025324,35.757683,50.609000,0,0.000000,4.500000,http
0.000000,0.000029,0.010607,0.037000,0,0.000000,4.500000,http
0.000000,0.023000,0.014142,0.046000,0,0.000000,4.500000,http
0.000000,2.441000,3.396941,4.843000,0,0.000000,0.000000,http
0.000000,0.183000,0.214960,0.366000,0,0.000000,4.500000,http
0.000000,0.032000,0.016971,0.044000,0,0.000000,4.500000,http
121.892485,8.079343,28639.665212,11.670162,103443758,34.481253,149.000000,http
0.000000,1414.735000,2000637.015000,2829.399000,0,0.000000,0.000000,http
0.000000,0.107000,0.128693,0.198000,0,0.000000,4.500000,http
0.000000,0.000033,0.026163,0.051000,0,0.000000,4.500000,http
0.000000,0.036000,0.022627,0.052000,0,0.000000,0.000000,http
0.000000,0.001218,1.669479,2.437000,0,0.000000,4.500000,http
0.000000,0.027000,0.018385,0.054000,0,0.000000,4.500000,http
132.409214,0.058795,106.935875,117.591000,467392,0.155797,111.100000,http
0.000000,0.000025,0.012021,0.033000,0,0.000000,0.000000,http
0.000000,0.027000,0.018385,0.000040,0,0.000000,4.500000,http
86.351993,0.023917,41.734727,0.052958,696174,0.043511,48.303030,http
0.000000,208.928000,0.000000,208.928000,0,0.000000,0.000000,http
0.000000,0.000023,0.002121,0.047000,0,0.000000,4.500000,http
108.000000,12.329000,21.271391,24.658000,70159,0.035079,59.500000,http
0.000000,0.027000,0.019799,0.041000,0,0.000000,4.500000,http
0.000000,34.764000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.039000,0.029698,0.000060,0,0.000000,4.500000,http
0.000000,0.000022,0.013435,0.045000,0,0.000000,4.500000,http
149.000000,0.008672,17.415515,0.017343,49803,0.024902,65.250000,http
0.000000,0.216000,0.272943,0.432000,0,0.000000,4.500000,http
0.000000,0.002190,3.066015,4.358000,0,0.000000,0.000000,http
0.000000,0.000018,0.020506,0.037000,0,0.000000,4.500000,http
0.000000,0.000025,0.016263,0.037000,0,0.000000,4.500000,http
0.000000,0.004633,6.501847,9.265000,0,0.000000,4.500000,http
0.000000,0.000702,0.929845,1.405000,0,0.000000,0.000000,http
0.000000,0.000022,0.016263,0.045000,0,0.000000,4.500000,http
0.000000,4.956000,6.919747,9.912000,0,0.000000,0.000000,http
0.000000,3.648000,5.116625,7.266000,0,0.000000,0.000000,http
0.000000,0.000034,0.023335,0.000050,0,0.000000,4.500000,http
0.000000,0.053000,0.002828,0.106000,0,0.000000,4.500000,http
0.000000,0.000036,0.017678,0.049000,0,0.000000,4.500000,http
0.000000,0.000030,0.030406,0.061000,0,0.000000,4.500000,http
0.000000,0.000023,0.016263,0.035000,0,0.000000,4.500000,http
0.000000,0.025000,0.007071,0.000050,0,0.000000,4.500000,http
106.537552,0.019211,22.321656,0.038421,70589,0.035294,62.250000,http
0.000000,0.051000,0.007071,0.102000,0,0.000000,4.500000,http
0.000000,0.058000,0.036770,0.116000,0,0.000000,4.500000,http
0.000000,0.000012,0.002121,0.013000,0,0.000000,4.500000,http
0.000000,0.026000,0.016971,0.038000,0,0.000000,4.500000,http
0.000000,0.055000,0.055154,0.094000,0,0.000000,4.500000,http
0.000000,0.000027,0.000707,0.053000,0,0.000000,4.500000,http
0.000000,0.000029,0.023335,0.046000,0,0.000000,4.500000,http
0.000000,0.000051,0.019092,0.103000,0,0.000000,4.500000,http
0.000000,0.000030,0.023335,0.047000,0,0.000000,4.500000,http
0.000000,205.089000,0.000000,205.089000,0,0.000000,0.000000,http
108.000000,0.004093,5.848695,8.185000,22490,11.245000,59.500000,http
0.000000,0.000072,0.053144,0.000108,0,0.000000,4.800000,http
25.980762,0.065050,92.785825,162.625000,205818,102.909000,17.857143,http
0.000000,0.028000,0.021213,0.043000,0,0.000000,4.500000,http
93.324348,0.596638,2013.583948,1.216583,155718479,1.179685,44.110266,http
0.000000,0.031000,0.019799,0.045000,0,0.000000,4.500000,http
658.328649,5.626036,22253.511908,9.142308,146273675,16.252631,407.892857,http
0.000000,0.000034,0.023335,0.000050,0,0.000000,4.500000,http
0.000000,0.000030,0.020506,0.045000,0,0.000000,4.500000,http
0.000000,0.002451,3.417447,4.868000,0,0.000000,4.500000,http
0.000000,0.025000,0.021213,0.000050,0,0.000000,4.500000,http
0.000000,0.259000,0.313955,0.518000,0,0.000000,4.500000,http
0.000000,0.000025,0.019092,0.051000,0,0.000000,4.500000,http
0.000000,6.389000,8.957629,12.778000,0,0.000000,4.500000,http
0.000000,0.061000,0.000000,0.000000,0,0.000000,4.000000,http
0.000000,0.021000,0.018385,0.042000,0,0.000000,4.500000,http
0.000000,196.418000,0.000000,196.418000,0,0.000000,0.000000,http
0.201612,0.012400,35.741667,0.031818,168891040,0.020321,1252.478638,http
0.000000,993.067000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.438000,0.575585,0.845000,0,0.000000,4.500000,http
0.000000,0.036000,0.032527,0.059000,0,0.000000,4.500000,http
0.000000,0.000025,0.016263,0.036000,0,0.000000,4.500000,http
0.281003,0.013257,38.342839,0.033720,168674937,0.021841,1232.401414,http
0.000000,0.001380,1.918381,2.737000,0,0.000000,0.000000,http
0.000000,2.988000,4.177587,5.976000,0,0.000000,4.500000,http
0.000000,0.000027,0.019092,0.000040,0,0.000000,4.500000,http
0.000000,0.000168,0.169459,0.000253,0,0.000000,4.800000,http
0.000000,0.000062,0.065761,0.108000,0,0.000000,4.500000,http
15.474612,0.004519,8.677673,0.007508,1950408,0.011340,1001.974713,http
0.000000,0.001982,2.279927,2.956000,0,0.000000,0.000000,http
0.000000,0.001101,1.526644,2.181000,0,0.000000,0.000000,http
0.000000,36.931000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.026000,0.018385,0.052000,0,0.000000,4.500000,http
564.740202,2.953778,13416.555207,5.696572,74889479,6.240790,247.172414,http
98.115578,0.403204,1188.594813,0.725768,3627275,1.209092,66.363636,http
0.000000,1.124000,1.838975,1.686000,0,0.000000,4.800000,http
0.000000,0.039000,0.029698,0.000060,0,0.000000,4.500000,http
0.000000,0.025000,0.011314,0.000050,0,0.000000,4.500000,http
0.000000,2.693000,3.744838,5.386000,0,0.000000,4.500000,http
0.000000,0.117000,0.131522,0.234000,0,0.000000,4.500000,http
0.000000,0.000027,0.019092,0.000040,0,0.000000,4.500000,http
0.000000,0.055000,0.056569,0.095000,0,0.000000,4.500000,http
0.000000,0.031000,0.024042,0.048000,0,0.000000,4.500000,http
0.000000,0.016000,0.009899,0.032000,0,0.000000,4.500000,http
0.000000,1.883000,0.000000,0.000000,0,0.000000,0.000000,http
0.000000,0.000025,0.017678,0.049000,0,0.000000,4.500000,http
0.000000,0.305000,0.373352,0.000610,0,0.000000,4.500000,http
0.000000,0.000027,0.016263,0.038000,0,0.000000,4.500000,http
0.000000,0.000023,0.012021,0.047000,0,0.000000,4.500000,http
77.719130,0.342188,1569.960256,0.774424,14714048,0.639741,102.755556,http
0.000000,0.000033,0.024749,0.000050,0,0.000000,4.500000,http
0.000000,0.026000,0.018385,0.039000,0,0.000000,4.500000,http
146.847710,0.008025,14.060657,0.016040,48091,0.024046,57875.000000,http
0.000000,0.000048,0.012021,0.097000,0,0.000000,4.500000,http
0.000000,0.000078,0.071418,0.157000,0,0.000000,4.500000,http
0.000000,0.001210,1.687864,2.419000,0,0.000000,4.500000,http
0.000000,3.672000,5.146323,7.311000,0,0.000000,0.000000,http
0.000000,0.008478,11.957883,16.957000,0,0.000000,4.500000,http
0.000000,0.000017,0.003536,0.019000,0,0.000000,4.500000,http
0.000000,0.000029,0.021920,0.059000,0,0.000000,4.500000,http
0.000000,0.000639,0.874691,1.258000,0,0.000000,0.000000,http
0.000000,0.000028,0.017678,0.000040,0,0.000000,4.500000,http
0.000000,0.000029,0.020506,0.044000,0,0.000000,4.500000,http
0.000000,0.028000,0.018385,0.041000,0,0.000000,4.500000,http
0.000000,0.000068,0.074246,0.000120,0,0.000000,4.500000,http
0.000000,19.553558,27652.849641,39107.076000,0,0.000000,4.500000,http
0.000000,0.000029,0.020506,0.043000,0,0.000000,4.500000,http
69.494364,0.834605,2832.005478,2.003051,10000917,1.666820,239.285714,http
0.000000,1.542000,2.114249,3.084000,0,0.000000,0.000000,http
60.941691,2.116430,10615.548183,4.363330,69750914,4.359432,25.657143,http
0.000000,0.408000,0.630339,0.605000,0,0.000000,4.800000,http
0.000000,0.023000,0.012728,0.032000,0,0.000000,4.500000,http
0.000000,0.000035,0.026163,0.054000,0,0.000000,4.500000,http
0.000000,0.062000,0.059397,0.104000,0,0.000000,4.500000,http
0.000000,0.034000,0.022627,0.000050,0,0.000000,4.500000,http
63.002645,0.008261,14.018705,16.493000,32975,32.975000,19.666667,http
0.000000,0.035000,0.019799,0.049000,0,0.000000,4.500000,http
0.000000,0.000022,0.010607,0.045000,0,0.000000,4.500000,http
0.000000,27648.547000,0.000000,27648.547000,0,0.000000,0.000000,http
0.000000,0.035000,0.021213,0.000070,0,0.000000,4.500000,http
0.000000,0.004421,4.110755,6.631000,0,0.000000,0.000000,http
0.000000,2.159000,3.005204,4.318000,0,0.000000,4.500000,http
0.000000,0.089000,0.101823,0.161000,0,0.000000,4.500000,http
19.195037,2.568302,8844.963210,5.222215,156508833,5.216961,13.714286,http
597.784306,5.824094,18304.102423,9.706823,116472460,16.638923,300.954545,http
0.000000,0.033000,0.021213,0.066000,0,0.000000,4.500000,http
0.000000,6.493000,9.144305,12.959000,0,0.000000,0.000000,http
0.000000,0.033000,0.022627,0.066000,0,0.000000,4.500000,http
53.766315,0.095877,749.175468,0.191280,154673827,0.192380,848.681931,http
0.000000,0.035000,0.011314,0.000070,0,0.000000,4.500000,http
152.482255,0.347017,757.328774,0.743607,10210612,0.680707,166.343750,http
0.000000,0.221000,0.251730,0.399000,0,0.000000,4.500000,http
0.000000,0.034000,0.024042,0.051000,0,0.000000,4.500000,http
0.000000,0.000061,0.062933,0.105000,0,0.000000,0.000000,http
0.000000,0.000057,0.017678,0.069000,0,0.000000,4.500000,http
0.000000,0.000503,0.826622,0.754000,0,0.000000,4.800000,http
0.000000,0.000034,0.027577,0.053000,0,0.000000,4.500000,http
0.000000,0.056000,0.000000,0.056000,0,0.000000,0.000000,http
920.415157,4.401357,25365.436044,7.335595,153950899,11.842377,546.216216,http
0.000000,0.000068,0.068589,0.116000,0,0.000000,4.500000,http
71.106493,2.885915,16552.477009,5.768326,115379124,6.072585,37.023810,http
0.000000,0.000030,0.020506,0.045000,0,0.000000,4.500000,http
0.000000,0.022000,0.016971,0.044000,0,0.000000,4.500000,http
0.000000,22.504431,31826.031229,45008.834000,0,0.000000,4.500000,http
0.000000,0.000033,0.020506,0.065000,0,0.000000,4.500000,http
87.738971,0.793471,3047.337796,1.586943,79275789,1.617873,44.019608,http
0.000000,0.036850,0.000000,0.036850,0,0.000000,0.000000,http
0.000000,1.709000,2.368808,3.418000,0,0.000000,4.500000,http
0.000000,0.000022,0.002121,0.045000,0,0.000000,4.500000,http
0.000000,0.000030,0.021920,0.046000,0,0.000000,4.500000,http
0.000000,0.034000,0.022627,0.000050,0,0.000000,4.500000,http
135.942390,0.001002,1.483097,0.002003,761,0.761000,141.500000,http
0.000000,0.001341,1.839185,2.683000,0,0.000000,0.000000,http
0.000000,0.032000,0.026870,0.051000,0,0.000000,4.500000,http
0.000000,0.000017,0.013435,0.033000,0,0.000000,4.500000,http
0.000000,0.032000,0.024042,0.064000,0,0.000000,4.500000,http
0.000000,0.042000,0.033941,0.084000,0,0.000000,4.500000,http
0.000000,0.001262,1.750089,2.523000,0,0.000000,4.500000,http
0.000000,0.000056,0.031820,0.111000,0,0.000000,4.500000,http
25.980762,0.030611,64.400865,0.076526,7246,3.623000,17.857143,http
108.000000,0.004620,5.667084,0.009240,22353,0.011177,59.500000,http
0.000000,0.001855,2.532149,3.711000,0,0.000000,4.500000,http
0.000000,0.012376,17.440789,24.708000,0,0.000000,0.000000,http
0.000000,0.035000,0.026870,0.054000,0,0.000000,4.500000,http
0.000000,0.201700,0.000000,0.201700,0,0.000000,0.000000,http
0.248677,0.016593,42.124303,0.041523,168913982,0.027641,1176.187193,http
382.340796,1.721763,7715.582372,3.534145,67145345,3.533966,105.902439,http
0.000000,1.575000,2.173646,0.003150,0,0.000000,0.000000,http
0.000000,0.000835,1.324616,1.252000,0,0.000000,4.800000,http
0.000000,0.028000,0.019799,0.042000,0,0.000000,4.500000,http
0.000000,0.028000,0.019799,0.042000,0,0.000000,4.500000,http
0.000000,0.022000,0.012728,0.044000,0,0.000000,4.500000,http
0.000000,0.025000,0.016971,0.037000,0,0.000000,4.500000,http
0.000000,0.000668,0.902975,1.307000,0,0.000000,0.000000,http
