Fwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Packet Length Mean,Label,NormPacket_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_IAT_Total,NormFlow_IAT_Mean,NormFwd_IAT_Mean,NormFlow_IAT_Std,NormBwd_IAT_Mean
95.500000,0.166987,408.743671,0.333912,1001890,500.945000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.307013,3.687652
95.500000,166.978000,408.745875,333.891000,1001841,0.500920,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.307042,0.003687
95.500000,0.167024,408.701384,0.333942,1002101,0.501050,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306464,0.003688
114.500000,0.166989,408.717059,0.333909,1001895,0.500947,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306668,0.003688
114.500000,0.166958,408.708561,333.865000,1001715,0.500858,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306558,0.003687
114.500000,0.166991,408.708490,0.333924,1001877,0.500938,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306557,0.003688
97.740180,0.122733,308.767118,0.227908,1595506,0.319101,303.066667,http,2.020444,1.357821,0.001330,10.000000,10.000000,4.008946,0.002349
95.500000,0.166977,408.731997,0.333892,1001835,0.500918,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306862,0.003687
95.500000,0.167000,408.725140,0.333936,1001951,0.500976,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306773,0.003688
95.500000,0.167206,408.649092,334.336000,1003204,501.602000,23875.000000,http,10.000000,1.326700,0.000836,10.000000,10.000000,5.305785,3.692488
114.500000,0.166981,408.705381,0.333905,1001827,0.500914,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306516,0.003687
114.500000,0.167003,408.773963,333.949000,1001963,0.500981,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.307407,0.003688
114.500000,0.166978,408.717868,333.896000,1001827,0.500914,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306678,0.003687
95.500000,0.166979,408.729304,0.333904,1001840,0.500920,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306827,0.003687
95.500000,166.999000,408.719435,333.945000,1001967,0.500984,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306699,0.003688
114.500000,0.166998,408.699013,333.924000,1001910,500.955000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306434,3.687725
72.191214,0.247325,644.757558,0.453407,2720543,0.680136,332.076923,http,2.213846,1.002891,0.002268,10.000000,10.000000,8.371352,0.005007
95.500000,0.166999,408.727346,0.333922,1001966,500.983000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306801,3.687932
114.500000,0.166987,408.740732,333.902000,1001886,500.943000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306975,3.687637
114.500000,0.167827,408.309884,0.335583,1006927,0.503464,28625.000000,http,10.000000,1.590651,0.000839,10.000000,10.000000,5.301381,0.003706
4.242641,400.401000,692.269857,1201.203000,1199765,1199.765000,1.200000,http,0.008000,0.058939,0.001000,10.000000,10.000000,8.988238,8.831939
97.740180,0.115501,296.348345,0.214463,1501489,0.300298,302.933333,http,2.019556,1.357821,0.001251,10.000000,10.000000,3.847704,0.002211
95.500000,0.167021,408.703127,0.333989,1002095,0.501047,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306487,0.003688
114.500000,167.065000,408.683762,0.334068,1002360,0.501180,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306236,0.003689
114.500000,0.167331,408.541797,0.334590,1003948,501.974000,28625.000000,http,10.000000,1.590651,0.000837,10.000000,10.000000,5.304392,3.695227
95.500000,167.008000,408.719916,333.925000,1002023,0.501012,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306705,0.003688
95.500000,167.008000,408.777723,0.333957,1002018,501.009000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.307456,3.688123
97.740180,0.130690,324.423393,0.242671,1698923,0.339785,302.933333,http,2.019556,1.357821,0.001416,10.000000,10.000000,4.212223,0.002501
114.500000,0.170667,406.997680,341.282000,1023973,0.511987,28625.000000,http,10.000000,1.590651,0.000853,10.000000,10.000000,5.284344,0.003769
95.500000,0.171221,406.810988,0.342386,1027287,0.513644,23875.000000,http,10.000000,1.326700,0.000856,10.000000,10.000000,5.281920,0.003781
114.500000,0.167064,408.650041,334.065000,1002351,0.501175,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.305798,0.003689
114.500000,0.167010,408.776740,0.333953,1002026,501.013000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.307443,3.688152
95.500000,166.972000,408.716490,333.903000,1001808,500.904000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306660,3.687350
114.500000,0.167184,408.682334,0.334300,1003076,501.538000,28625.000000,http,10.000000,1.590651,0.000836,10.000000,10.000000,5.306217,3.692017
95.500000,0.167020,408.611482,0.333986,1002083,0.501042,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.305297,0.003688
97.740180,0.102480,282.384250,190.289000,1332213,0.266443,303.066667,http,2.020444,1.357821,0.001110,10.000000,10.000000,3.666398,0.001961
114.500000,167.055000,408.621089,0.334055,1002301,0.501151,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.305422,0.003689
95.500000,0.167081,408.486759,0.334092,1002467,0.501233,23875.000000,http,10.000000,1.326700,0.000836,10.000000,10.000000,5.303678,0.003690
95.500000,0.167229,408.529620,334.388000,1003350,501.675000,23875.000000,http,10.000000,1.326700,0.000836,10.000000,10.000000,5.304234,3.693026
114.500000,0.167098,408.627567,0.334139,1002559,0.501279,28625.000000,http,10.000000,1.590651,0.000836,10.000000,10.000000,5.305506,0.003690
97.740180,0.130138,323.161090,0.241658,1691771,0.338354,302.933333,http,2.019556,1.357821,0.001410,10.000000,10.000000,4.195833,0.002491
95.500000,167.146000,408.971763,0.334233,1002850,501.425000,23875.000000,http,10.000000,1.326700,0.000836,10.000000,10.000000,5.309975,3.691185
114.500000,167.001000,408.748329,0.333943,1001968,500.984000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.307074,3.687939
95.500000,0.166981,408.703587,0.333880,1001855,0.500927,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306493,0.003688
114.500000,167.006000,408.765965,0.333956,1002001,0.501000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.307303,0.003688
114.500000,0.166983,408.699508,0.333901,1001855,0.500927,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306440,0.003688
97.740180,0.084763,275.947187,0.157393,1101892,0.220378,303.066667,http,2.020444,1.357821,0.000918,10.000000,10.000000,3.582821,0.001622
95.500000,0.167007,408.711277,0.333958,1002004,501.002000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306593,3.688071
95.500000,0.166987,408.687263,333.914000,1001890,500.945000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.306281,3.687652
114.500000,0.167013,408.679130,0.333967,1002036,501.018000,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306175,3.688189
114.500000,0.166968,408.685954,0.333884,1001771,0.500885,28625.000000,http,10.000000,1.590651,0.000835,10.000000,10.000000,5.306264,0.003687
95.500000,167.012000,408.634240,333.959000,1002044,501.022000,23875.000000,http,10.000000,1.326700,0.000835,10.000000,10.000000,5.305593,3.688219
72.191214,0.258064,772.997604,0.473098,2838675,0.709669,332.076923,http,2.213846,1.002891,0.002366,10.000000,10.000000,10.000000,0.005224
137.579484,3.844532,14180.317434,11.258985,157625778,6.062530,601.000000,http,4.006667,1.911274,0.131378,10.000000,10.000000,10.000000,0.044629
132.213212,0.000118,0.136483,0.000223,430,0.000430,38.166667,http,0.254444,1.836725,0.000000,2.508963,0.032306,0.001772,0.000003
101.659969,0.291018,316.172556,0.582954,184597983,0.582328,114.149137,http,0.760994,1.412275,0.153859,10.000000,10.000000,4.105096,0.004287
232.492550,0.098339,244.077834,238.824000,1670944,0.185660,206.684211,http,1.377895,3.229820,0.001393,10.000000,10.000000,3.169038,0.001367
